Mainframes : IBM pousse z/OS « as a service » pour le dev/test;https://www.silicon.fr/mainframes-ibm-z-os-as-a-service-dev-test-432249.html;https://www.silicon.fr/wp-content/uploads/2022/02/IBM-Z-mainframe-as-a-service-120x90.jpeg
Meilleures pratiques pour maintenir votre Exchange Server a jour;https://www.silicon.fr/brandvoice/meilleures-pratiques-pour-maintenir-votre-exchange-server-a-jour;https://www.silicon.fr/wp-content/uploads/2022/02/stellarV2-120x90.jpg
VMware : du plus pour les conteneurs, du moins pour les VM;https://www.silicon.fr/vmware-conteneurs-vm-431757.html;https://www.silicon.fr/wp-content/uploads/2022/02/VMware-Converter-Application-Transformer-120x90.jpg
Cloud : combien ont pese les hyperscalers en 2021 ?;https://www.silicon.fr/cloud-hyperscalers-2021-431601.html;https://www.silicon.fr/wp-content/uploads/2022/02/cloud-poids-hyperscalers-2021-120x90.jpeg
GitOps, un allie pour la fiabilite de l’infrastructure cloud;https://www.silicon.fr/avis-expert/gitops-un-allie-pour-la-fiabilite-de-linfrastructure-cloud;https://www.silicon.fr/wp-content/uploads/2016/11/logiciel-développement-120x90.jpg
Multicloud : un standard en manque d’interoperabilite ?;https://www.silicon.fr/multicloud-standard-manque-interoperabilite-431416.html;https://www.silicon.fr/wp-content/uploads/2022/02/AdobeStock_437150108-440x330-1-120x90.jpeg
;https://www.silicon.fr/dossiers/sd-wan-vers-une-securite-100-cloud;https://www.silicon.fr/wp-content/uploads/2015/07/res7_3-defis-securite-reseau-article-120x90.jpg
Cloud : vers une conteneurisation de classe entreprise;https://www.silicon.fr/cloud-conteneurisation-classe-entreprise-430755.html;https://www.silicon.fr/wp-content/uploads/2021/10/AWS-Cloud-Control-API-120x90.jpeg
AWS greffe une replication native a son stockage fichier;https://www.silicon.fr/aws-replication-stockage-fichier-430703.html;https://www.silicon.fr/wp-content/uploads/2022/01/AWS-EFS-réplication-120x90.jpg
Cloud : 4 points a retenir du rapport Aryaka;https://www.silicon.fr/cloud-4-points-rapport-aryaka-430500.html;https://www.silicon.fr/wp-content/uploads/2021/06/cloud_iaas-120x90.png
;https://livreblanc.silicon.fr/?post_type=resource&p=21757;https://livreblanc.silicon.fr/wp-content/uploads/2020/10/Capture-120x90.png
;https://livreblanc.silicon.fr/resource/explications-et-avantages-de-la-facture-electronique;https://livreblanc.silicon.fr/wp-content/uploads/2020/10/nouvellecreaLivreblanc-120x90.jpg
;https://livreblanc.silicon.fr/resource/avis-dexperts-infrastructures-hybrides-une-solution-complexe-mais-pas-inaccessible;https://livreblanc.silicon.fr/wp-content/uploads/2020/10/iguane-a-120x90.png
SIEM as a Service : la surveillance du SI bascule dans le Cloud;https://www.silicon.fr/dossiers/siem-as-a-service-la-surveillance-du-si-bascule-dans-le-cloud;https://www.silicon.fr/wp-content/uploads/2020/02/gartner-magic-quadrant-siem-2020-120x90.png
Assurance cyber : la prime flambe, comment la reduire ?;https://www.silicon.fr/dossiers/assurance-cyber-comment-reduire-la-prime;https://www.silicon.fr/wp-content/uploads/2022/01/NotPetya-assurance-cyber-jurisprudence-120x90.jpg
;https://www.silicon.fr/dossiers/sd-wan-vers-une-securite-100-cloud;https://www.silicon.fr/wp-content/uploads/2015/07/res7_3-defis-securite-reseau-article-120x90.jpg
Cybersecurite as a Service : jusqu’ou peut-on externaliser ?;https://www.silicon.fr/dossiers/cybersecurite-as-a-service-jusquou-peut-on-externaliser;https://www.silicon.fr/wp-content/uploads/2021/12/553950_f_secure_1-120x90.jpg
